query,subject,score,label
6135,9045,964,1
27350,79812,0,0
57532,125113,0,0
55544,51176,0,0
286827,777,0,0
91689,5873,0,0
5334,9852,0,0
81602,3200,0,0
4715,10975,800,1
393,1615,0,0
9459,28964,871,1
10693,3840,873,1
26024,56242,0,0
3416,7311,800,1
51098,8562,0,0
999,4295,0,0
5516,22948,860,1
10054,6623,820,1
283987,4798,0,0
2527,5166,0,0
8553,5518,811,1
9535,8554,0,0
28987,6201,800,1
28234,54429,0,0
10212,988,980,1
6143,6188,810,1
1147,3551,905,1
3480,3643,870,1
54033,6530,0,0
7762,51435,0,0
54998,9801,813,1
51103,51079,801,1
3823,23322,0,0
200081,55787,867,1
51218,10606,820,1
6170,6204,800,1
5550,10949,0,0
252884,387032,823,1
3746,5745,0,0
29927,100128731,800,1
6227,6146,962,1
359787,23429,0,0
6059,6173,800,1
926,84985,0,0
10625,1814,0,0
10620,80176,0,0
23742,55837,0,0
6000,23624,0,0
55653,26005,0,0
25937,123228,0,0
5178,3052,0,0
6045,1876,838,1
1457,4676,794,1
80198,95681,0,0
7311,6234,800,1
79727,116255,0,0
6139,6230,954,1
7035,53344,0,0
10902,10761,737,1
3467,10144,0,0
54869,57542,0,0
57563,9949,0,0
8987,2632,826,1
4718,55967,800,1
55512,2195,0,0
1743,54979,0,0
416,83733,0,0
5709,7311,800,1
2963,404672,800,1
3909,10505,0,0
6129,6128,958,1
5693,5698,719,1
6222,6729,800,1
5184,5190,0,0
55686,2219,0,0
6203,6169,960,1
8708,51520,0,0
54510,114900,0,0
6119,7319,842,1
10573,64976,933,1
55764,57728,834,1
54585,117581,0,0
6135,6234,958,1
7703,655,0,0
7543,66005,0,0
7384,4720,800,1
4436,988,980,1
5019,54949,821,1
27125,1025,910,1
5002,145264,0,0
5436,5434,998,1
64122,58530,0,0
6135,6209,921,1
10130,5332,0,0
829,92241,835,1
6382,22902,0,0
84552,6307,0,0
51428,6844,0,0
7392,51003,0,0
23480,6209,800,1
29767,4046,737,1
8106,729993,0,0
10240,118487,800,1
9775,6628,842,1
56681,11194,0,0
4715,1537,800,1
3456,1470,0,0
5683,118460,817,1
6599,57492,845,1
23201,199223,0,0
84844,6632,800,1
3131,50489,0,0
10240,7818,976,1
4702,126328,777,1
5906,5878,864,1
7846,10376,960,1
116442,858,0,0
523,55576,0,0
25949,6632,800,1
51348,10763,0,0
6142,6222,963,1
1031,896,807,1
7288,54852,0,0
4176,8914,845,1
624,152404,0,0
3674,56944,0,0
23137,79677,919,1
10524,55929,827,1
5704,5686,962,1
4999,23595,995,1
123720,191,0,0
55705,988,980,1
6157,6189,961,1
84654,4084,0,0
5432,5436,998,1
729967,5048,0,0
54971,2898,0,0
11222,9801,921,1
113622,10606,0,0
6814,2801,0,0
3067,8525,0,0
328,57546,0,0
6887,25788,0,0
5718,5702,972,1
65109,10988,0,0
2720,22938,0,0
8773,2054,993,1
10556,84504,0,0
11035,8737,870,1
125058,4146,0,0
5695,7761,0,0
4718,4723,800,1
1643,8533,742,1
7407,1936,827,1
51143,1778,900,1
7122,5080,0,0
988,8668,980,1
10940,80258,0,0
5694,5690,972,1
1968,10480,800,1
7290,7097,0,0
56984,29974,816,1
962,79612,0,0
6817,6799,827,1
6834,64130,0,0
56993,6747,816,1
55850,117245,0,0
147948,51562,0,0
56895,51296,0,0
4325,79895,0,0
51294,27253,773,1
11247,7690,0,0
340371,79947,0,0
388325,56925,0,0
9374,54938,808,1
5571,5563,823,1
92483,4214,0,0
6194,25873,960,1
11224,5879,0,0
6718,8323,0,0
6170,4736,800,1
131578,2906,0,0
53919,3596,0,0
55796,1540,0,0
7565,7504,0,0
80306,112950,993,1
9402,10752,0,0
5663,57045,0,0
65083,266812,775,1
84365,6138,784,1
57192,3912,0,0
57180,10097,867,1
7360,308,0,0
192111,51504,0,0
3214,90293,0,0
25792,25912,0,0
8568,3273,0,0
283987,57556,0,0
10248,79897,819,1
5413,51621,0,0
147183,79727,0,0
54797,1024,811,1
221496,23047,0,0
5928,1107,809,1
9416,25804,800,1
5683,7311,800,1
50831,3226,0,0
3553,84124,0,0
117144,80709,0,0
55530,29844,0,0
4723,9351,822,1
4076,10745,0,0
23283,1478,885,1
9978,4738,840,1
23612,55009,0,0
389362,26047,0,0
6160,6165,818,1
5330,9771,0,0
6210,6158,819,1
4174,23595,869,1
6233,6141,957,1
2064,83442,742,1
79370,51399,741,1
6217,6228,959,1
6423,64795,807,1
10973,80709,0,0
8975,80145,806,1
1141,134359,0,0
4967,4720,802,1
6203,1915,800,1
4292,571,860,1
55854,23262,819,1
27436,203068,747,1
23137,27283,0,0
27230,147912,0,0
6102,11247,0,0
84817,3093,813,1
1674,6936,0,0
7284,6139,752,1
26155,134430,817,1
388585,91612,0,0
64852,26121,874,1
2966,2963,800,1
1727,1524,0,0
10900,26031,0,0
1163,1018,828,1
1778,6993,852,1
27019,5716,0,0
55034,54828,0,0
6197,6543,0,0
7508,3017,710,1
4584,85457,0,0
8854,26276,0,0
5617,5618,870,1
608,677,0,0
4513,1650,871,1
414899,64423,0,0
7818,64376,0,0
27143,9792,0,0
79191,535,0,0
23523,4741,0,0
6152,6164,959,1
246175,10464,0,0
54799,3903,0,0
95681,9026,859,1
51592,996,993,1
6201,9045,964,1
10664,135293,0,0
8881,988,980,1
3080,3075,800,1
9479,5599,768,1
977,653121,0,0
114790,93145,0,0
4499,339829,0,0
4701,4720,800,1
5516,5518,864,1
843,835,860,1
6626,23451,804,1
6128,6224,823,1
25802,222643,0,0
25873,6234,955,1
28956,8649,998,1
4536,4700,998,1
51144,977,0,0
11047,5702,857,1
9112,25925,828,1
60682,1958,0,0
201255,79036,705,1
55966,161742,0,0
51433,10393,800,1
57504,85509,812,1
6233,6208,800,1
11224,6129,964,1
80270,8930,0,0
83743,64425,852,1
54468,23334,993,1
27429,10015,857,1
152006,7322,870,1
4830,8655,855,1
54439,6876,811,1
6138,6161,954,1
81615,113878,0,0
66036,1001,0,0
9716,10084,719,1
8826,253782,0,0
54148,1743,815,1
55435,57728,0,0
786,8517,0,0
4725,4708,800,1
51071,8507,0,0
22997,10062,0,0
55131,84365,802,1
4695,10452,813,1
9412,10025,804,1
116379,7805,0,0
16,6772,847,1
5431,5434,998,1
7385,4706,800,1
84701,79763,0,0
2171,64577,0,0
9230,998,828,1
2100,23418,0,0
5983,3029,0,0
1783,60,800,1
79748,4150,0,0
118856,56302,0,0
5683,9097,828,1
6134,6209,816,1
56945,338557,0,0
3217,3223,800,1
1737,49861,0,0
64983,65003,962,1
51116,9801,800,1
114327,5959,0,0
9023,7776,0,0
6404,6403,870,1
3888,5378,0,0
10641,10670,859,1
535,8624,0,0
10801,57136,0,0
4704,4715,963,1
9440,9444,993,1
375567,80314,0,0
8850,117143,828,1
4319,4314,825,1
8932,51105,864,1
346606,79838,0,0
4705,27089,877,1
10426,51060,710,1
6229,6207,958,1
7443,11095,0,0
5525,991,871,1
54386,25913,873,1
55110,56949,800,1
4917,54187,0,0
6136,6155,963,1
6173,6155,800,1
5693,11047,859,1
1355,4724,816,1
9491,50515,0,0
51382,526,869,1
758,283571,0,0
79068,202018,0,0
51691,84950,800,1
6595,3146,825,1
58485,51399,813,1
6885,257397,860,1
55669,348174,0,0
2020,163,0,0
6152,9045,960,1
9349,6141,962,1
6773,4515,0,0
1118,55156,0,0
7014,84464,870,1
7037,3077,870,1
54756,4976,0,0
7707,340075,0,0
7385,4726,800,1
732,27067,0,0
8634,23258,0,0
79258,29954,0,0
8874,6814,0,0
55236,7247,810,1
7416,7419,787,1
1236,83605,0,0
84932,11341,0,0
51382,6222,771,1
6141,6175,956,1
4715,4707,800,1
4705,4719,800,1
58478,23569,0,0
1460,2199,0,0
27258,116328,742,1
10694,29888,860,1
9459,9132,0,0
9080,113146,0,0
6217,6234,958,1
2034,80194,0,0
55589,11173,0,0
5833,8500,0,0
1131,79983,0,0
55703,51184,777,1
6749,10284,873,1
84268,6429,0,0
6725,6319,0,0
6135,6164,800,1
28973,84545,800,1
22882,84269,0,0
55110,10594,800,1
10574,8557,0,0
10286,9939,800,1
373,8839,0,0
23588,656,0,0
57506,9360,0,0
22802,10908,0,0
6561,26232,0,0
54847,84129,0,0
2280,4782,0,0
53842,4968,0,0
23560,10412,867,1
92129,64131,0,0
5932,9863,0,0
8904,124872,0,0
339105,1026,0,0
1014,1910,0,0
10667,56953,0,0
6169,7311,800,1
6241,4060,0,0
210,55720,0,0
3386,84878,0,0
143187,1659,0,0
1774,3199,0,0
57060,51168,0,0
6206,6160,874,1
533,93611,0,0
142,81847,806,1
902,1187,0,0
91543,55805,0,0
4718,4728,800,1
9379,5033,0,0
5581,7534,870,1
6132,6728,800,1
535,51651,799,1
10228,51594,742,1
7385,4731,800,1
27115,3491,0,0
54539,4700,993,1
5695,5691,971,1
5194,10765,0,0
4719,4696,800,1
637,355,708,1
6093,55011,0,0
11179,222229,0,0
28952,51100,835,1
6194,2197,962,1
8932,57459,964,1
701,4751,993,1
23118,257397,860,1
93643,1469,0,0
79036,23648,0,0
10197,4952,0,0
81850,64093,0,0
5516,11116,860,1
10648,92689,0,0
5255,758,773,1
83931,2115,859,1
9439,6837,835,1
22941,741,0,0
120,8787,0,0
339488,26155,0,0
26155,26574,864,1
51747,90390,0,0
5431,5430,980,1
23521,6134,806,1
7024,10797,710,1
51073,28973,800,1
6586,5690,0,0
9287,51805,0,0
9611,9971,852,1
5732,8853,0,0
9582,79960,0,0
6632,79706,800,1
1200,57152,0,0
54443,988,980,1
5683,56984,812,1
51742,3622,818,1
5432,5438,987,1
84246,219541,815,1
6187,6156,961,1
55339,29894,988,1
5678,5520,0,0
11011,9874,855,1
54464,10114,0,0
3093,7314,800,1
2993,23600,0,0
56751,50604,0,0
4209,348180,0,0
5631,133396,0,0
6157,6141,959,1
3921,6191,963,1
54808,50636,0,0
8662,8667,943,1
7347,80895,0,0
9322,11137,0,0
51601,11320,0,0
10651,84303,823,1
57048,171392,0,0
817,7067,0,0
27229,140456,0,0
3376,55621,818,1
84936,51506,818,1
9439,892,813,1
5983,5985,973,1
23198,5609,0,0
2068,404672,902,1
10468,2660,800,1
9144,5618,0,0
1491,3604,0,0
9732,26118,0,0
8976,22987,0,0
57619,27101,0,0
5708,51098,0,0
9918,988,980,1
64976,64928,957,1
2525,9244,0,0
115557,765,0,0
55612,988,980,1
80267,10613,754,1
9611,5241,870,1
2147,2266,800,1
54962,201973,993,1
22803,585,0,0
1611,388753,0,0
64375,10320,820,1
6142,6147,963,1
6694,7341,0,0
5954,6185,748,1
47,1431,838,1
80155,8260,972,1
11335,8290,858,1
266629,8795,0,0
1434,55898,811,1
91461,23196,0,0
337876,827,0,0
5165,27113,0,0
143872,10214,0,0
54751,378925,0,0
5683,5698,941,1
81572,7411,747,1
8724,9877,817,1
27121,7049,0,0
10713,23020,816,1
11252,22837,857,1
22866,54556,0,0
6492,84645,0,0
25972,5893,0,0
4839,23246,818,1
5683,55127,819,1
9915,90,0,0
64506,259249,0,0
203068,10383,811,1
57804,222894,0,0
6095,6538,0,0
913,9949,0,0
2257,151871,723,1
57819,6635,943,1
5320,26145,0,0
8175,3312,734,1
10084,8175,734,1
25769,7280,0,0
7392,81792,823,1
23239,6749,0,0
5704,7311,800,1
5111,5985,871,1
84061,1327,864,1
5704,5688,971,1
11075,3934,0,0
84792,4439,0,0
93380,284361,860,1
57158,147040,0,0
25824,161198,0,0
7405,1748,0,0
2962,2957,855,1
54887,5079,0,0
54499,7803,0,0
27125,10614,729,1
7739,5695,0,0
2866,85865,0,0
5711,5714,869,1
6169,6230,958,1
6707,158763,0,0
84844,8175,993,1
374291,4704,930,1
3189,3178,777,1
905,124790,710,1
6157,6139,963,1
6134,6207,812,1
22828,23621,0,0
950,10434,0,0
5469,4609,993,1
5426,5422,862,1
4821,200879,0,0
4711,4723,800,1
54606,23212,823,1
164592,3659,0,0
5432,51082,810,1
79132,23405,713,1
4999,1308,0,0
2720,6399,726,1
348174,10885,0,0
8630,64924,0,0
6500,84759,841,1
26873,261734,0,0
1479,1478,830,1
55643,10987,827,1
593,23204,0,0
9242,80142,0,0
26035,57449,0,0
735,126129,0,0
81833,4363,0,0
3248,4685,0,0
2243,2266,870,1
55737,115708,807,1
23558,2030,0,0
5525,27338,871,1
112939,988,980,1
4713,4711,959,1
23623,7582,0,0
5708,5696,867,1
25896,57508,938,1
3442,84287,0,0
7014,54386,988,1
2121,2863,0,0
10975,2582,0,0
10484,6613,816,1
4701,7388,800,1
8027,7311,800,1
55004,58528,993,1
6285,170591,793,1
55090,23097,812,1
23233,6286,0,0
5862,84932,750,1
23788,4719,819,1
7436,137970,0,0
51428,8348,0,0
25902,55303,0,0
2475,3551,871,1
10535,8907,847,1
51645,162517,0,0
28983,85463,0,0
50945,7181,0,0
1777,51726,810,1
29118,10794,0,0
5692,5493,820,1
27034,10814,0,0
57669,5298,0,0
2027,55846,0,0
10465,23020,800,1
11091,5500,816,1
4726,4694,873,1
9481,142940,0,0
284340,25793,0,0
4705,4700,998,1
4092,23327,861,1
6205,6170,800,1
26575,8853,0,0
41,53615,0,0
27339,25949,934,1
9649,9450,0,0
2006,219931,0,0
54815,53615,990,1
10016,51128,802,1
3071,23191,852,1
811,567,899,1
4735,10284,799,1
55892,9368,0,0
79707,57418,936,1
5553,51646,757,1
2492,79656,0,0
6633,9939,800,1
51028,84898,0,0
23545,412,0,0
581,637,708,1
91433,54407,0,0
6146,7311,800,1
240,643847,0,0
118487,57129,800,1
340024,59344,0,0
1879,7044,0,0
10212,7919,771,1
1495,1415,0,0
5208,3833,0,0
10952,6234,800,1
6143,6224,808,1
51451,55789,0,0
5686,7316,800,1
54187,445,873,1
50624,1671,0,0
119391,2280,866,1
4696,6650,0,0
10362,55758,815,1
6218,6194,957,1
2065,2885,742,1
9595,57463,0,0
10134,6511,0,0
26747,1369,0,0
5690,5691,970,1
51073,64975,957,1
56938,727936,0,0
51188,7718,0,0
4190,25998,0,0
6748,4513,802,1
5780,84254,0,0
6125,6164,964,1
4116,7919,847,1
6187,6204,961,1
63916,57010,0,0
25803,26292,0,0
8433,152002,0,0
55003,3073,0,0
123803,27175,0,0
23020,3654,806,1
867,1399,871,1
7037,567,870,1
6176,6193,958,1
84959,6542,0,0
6217,10209,800,1
6157,6134,820,1
6137,6156,962,1
26108,5741,0,0
9331,4122,734,1
2962,5435,817,1
5356,10594,884,1
7204,3067,0,0
9045,6139,953,1
132789,10327,820,1
29948,10389,0,0
25949,151903,822,1
89822,5884,0,0
59335,83416,0,0
80306,400569,993,1
8575,23405,742,1
337867,57558,0,0
5700,573,722,1
51105,3066,773,1
7415,83695,0,0
10631,5348,0,0
23595,4171,973,1
5432,58490,807,1
6662,407,0,0
2567,11123,0,0
55120,23086,0,0
28998,64975,962,1
6143,6229,935,1
5424,5425,742,1
11322,10810,0,0
11224,6128,962,1
140459,55197,798,1
4705,4708,800,1
9340,80174,0,0
5694,5708,961,1
23543,54474,0,0
6132,6176,800,1
4714,4694,800,1
23233,23265,986,1
1730,9650,0,0
9439,1024,813,1
1938,3921,800,1
6144,6141,958,1
34,5589,828,1
65110,10921,993,1
6235,6202,789,1
7536,6786,795,1
6652,2184,838,1
1310,27284,0,0
125965,389434,0,0
5949,1543,0,0
79882,51103,0,0
57533,255520,0,0
6117,6118,998,1
2132,54456,0,0
23178,26523,742,1
80834,51473,0,0
23607,7316,870,1
6511,348980,0,0
525,4692,0,0
11338,10189,860,1
5463,53831,0,0
3622,29109,0,0
1523,8406,0,0
8544,5515,787,1
259296,834,0,0
4695,51079,998,1
6132,4691,738,1
85478,6990,0,0
5685,5686,961,1
145389,245937,0,0
6203,6136,962,1
5725,79731,0,0
941,84366,0,0
6128,25873,962,1
11103,57062,817,1
5165,5164,866,1
51042,140807,0,0
26952,55715,0,0
9972,5589,780,1
4436,3550,820,1
1731,10801,857,1
56975,50854,0,0
84530,6683,0,0
5892,8529,0,0
64976,128308,838,1
9567,126792,0,0
6728,399665,0,0
55640,6495,0,0
26108,8290,800,1
6132,6124,963,1
573,116092,0,0
6235,6156,821,1
119391,64579,0,0
3845,4893,800,1
6161,11133,0,0
23576,64411,0,0
122830,8531,0,0
23331,23309,0,0
84679,7439,0,0
2676,5947,0,0
8828,79626,0,0
10814,84239,0,0
57697,2188,993,1
5991,6223,0,0
79172,3998,0,0
6748,9217,866,1
140766,84300,0,0
2036,3371,0,0
9894,51127,0,0
80339,23174,0,0
7475,5603,0,0
149998,4287,0,0
57795,55586,0,0
58533,6643,855,1
84129,121441,0,0
26986,51247,870,1
3176,9258,0,0
57053,10924,0,0
51073,51642,920,1
8562,6232,800,1
26574,11056,832,1
29886,4437,993,1
4718,29796,800,1
25777,27132,0,0
1400,8724,0,0
6835,4904,759,1
6683,10590,0,0
56890,90135,0,0
4179,6493,0,0
286077,57057,0,0
80228,286676,0,0
8976,54507,0,0
56915,10200,980,1
81850,23230,0,0
4701,4537,800,1
7940,9444,0,0
54806,49861,0,0
117156,79669,0,0
10164,57158,0,0
11030,342184,0,0
7222,25994,0,0
84950,6633,800,1
293,51079,777,1
364,608,0,0
23016,22894,998,1
9491,5691,800,1
26047,347732,0,0
10286,988,998,1
80223,29785,0,0
331,56616,828,1
5695,5705,972,1
55334,54477,0,0
255488,10007,0,0
2632,2822,0,0
64598,64750,0,0
64778,6915,0,0
4726,27089,800,1
64795,25852,747,1
29903,2196,0,0
23648,3975,874,1
6188,6181,821,1
6310,55832,0,0
6147,6133,963,1
56949,57703,800,1
8869,765,0,0
10735,9126,852,1
344838,25800,0,0
6727,6175,800,1
200558,6596,820,1
80351,1080,0,0
6432,6651,768,1
4716,4706,800,1
7167,4440,0,0
705,55720,962,1
4710,4726,924,1
6129,6125,958,1
23245,9626,0,0
3316,8988,870,1
8794,92342,0,0
283600,25913,0,0
51592,55127,0,0
1642,6873,0,0
1017,9134,993,1
1915,6201,800,1
5700,5691,973,1
6170,6209,867,1
7004,10413,930,1
55082,22827,828,1
1019,1029,757,1
9980,3596,0,0
51258,9801,800,1
5439,6908,800,1
11340,7357,0,0
5716,5710,972,1
10713,57819,800,1
10094,10552,993,1
5700,5701,962,1
93099,7917,777,1
1798,2444,0,0
285590,383,0,0
84280,7813,0,0
1495,886,0,0
5001,4172,895,1
8510,3643,0,0
23363,7273,870,1
2244,79003,890,1
140467,115265,0,0
4713,4705,960,1
55280,54861,0,0
5520,138639,808,1
51808,64710,959,1
3320,3326,883,1
79444,140679,0,0
657,169714,0,0
151295,1630,0,0
51639,23451,998,1
23265,115353,0,0
1163,9134,808,1
3932,2116,0,0
11143,51734,0,0
55837,49861,0,0
3921,6161,958,1
84878,2532,0,0
261726,3476,860,1
23624,7525,800,1
26574,51162,0,0
26873,5864,0,0
64963,84545,818,1
9911,7169,0,0
11315,26000,0,0
83985,9033,0,0
8295,64769,723,1
8022,374569,0,0
23190,9354,737,1
6191,6173,800,1
58529,3558,0,0
80031,56288,0,0
55967,4538,800,1
8473,54521,0,0
5937,4701,819,1
9532,114908,807,1
28957,51116,976,1
27429,7072,873,1
112,9911,0,0
5903,3183,827,1
1140,84313,0,0
5141,7270,0,0
79713,4350,0,0
4883,4878,870,1
5744,58508,0,0
6117,7486,993,1
5565,51422,850,1
5373,7057,0,0
9570,10228,754,1
3921,6207,962,1
79831,60529,0,0
4708,10975,800,1
4337,130540,0,0
55122,1128,0,0
5705,988,980,1
6164,6155,961,1
9968,9862,993,1
56269,963,0,0
6522,6224,0,0
8898,91752,0,0
4711,4728,800,1
1387,6256,800,1
64089,79026,0,0
79818,3360,0,0
79918,3423,0,0
51087,9796,0,0
6130,23480,800,1
5711,5707,827,1
6737,60678,0,0
51112,29119,0,0
6169,6227,800,1
8825,5493,0,0
3054,11091,818,1
6208,6204,960,1
10655,10667,0,0
10957,55802,742,1
166785,7564,0,0
23315,4217,0,0
81793,65258,0,0
7535,7322,800,1
29948,23214,0,0
26098,57636,0,0
2274,4814,0,0
9440,219541,911,1
54662,29882,0,0
23209,610,0,0
4931,4975,0,0
6456,23162,0,0
373,7322,858,1
79858,57630,0,0
4709,4728,800,1
6778,5496,775,1
6142,6229,801,1
85464,9467,0,0
5683,7314,828,1
26001,4159,0,0
55037,9802,0,0
81876,4117,0,0
57706,23600,0,0
11198,123169,850,1
5923,3045,0,0
29982,400916,0,0
64963,9801,800,1
84547,84838,797,1
6604,3146,807,1
50613,768,0,0
27037,1893,0,0
1747,4212,800,1
6129,6218,800,1
5692,5682,972,1
6426,9939,993,1
717,3183,807,1
111,54550,0,0
6218,2107,800,1
4174,55577,782,1
10879,3965,0,0
988,6602,980,1
9092,23451,961,1
10421,23020,854,1
5897,78997,0,0
1938,6159,800,1
598,835,993,1
80267,55741,754,1
2107,6230,800,1
5694,5691,971,1
79823,4791,0,0
55781,118611,0,0
6132,6208,963,1
25833,11325,0,0
6906,26098,0,0
9440,112950,876,1
57379,11340,895,1
55157,51265,0,0
4716,4700,998,1
3692,4839,817,1
6222,25873,961,1
4211,1747,800,1
51082,10623,847,1
5685,5691,972,1
4694,4725,800,1
259215,5903,0,0
65080,51649,800,1
84838,55249,795,1
9194,80712,0,0
8766,4628,816,1
50614,2569,0,0
55090,1024,744,1
4715,114900,0,0
64405,51062,0,0
55257,139628,813,1
56852,10572,871,1
29935,1522,0,0
84941,51265,0,0
1196,9774,713,1
55081,9455,741,1
2980,23450,0,0
11224,6176,800,1
8925,8683,0,0
5027,71,0,0
80145,8563,931,1
25799,58158,0,0
4669,53632,0,0
30968,3326,777,1
6194,6234,941,1
2348,26036,0,0
259286,8876,0,0
8837,355,993,1
6129,6191,957,1
7416,8879,734,1
1662,11137,866,1
23480,6207,800,1
28960,991,742,1
23301,91975,0,0
197342,6426,0,0
3614,1503,812,1
374291,27089,800,1
9425,7392,0,0
6230,6209,962,1
5695,5688,969,1
28957,6150,800,1
51295,29078,816,1
3787,6610,0,0
6203,2197,961,1
54815,3065,943,1
440279,570,0,0
1519,1645,0,0
56902,6227,800,1
4541,4696,800,1
6233,53918,800,1
9477,892,734,1
27339,22794,800,1
28960,55748,0,0
6119,4001,835,1
4690,81847,0,0
1825,3181,0,0
8239,84993,820,1
9045,6134,806,1
10847,79634,0,0
83940,84364,866,1
65258,54960,0,0
170680,9023,0,0
5252,9616,0,0
5250,10939,811,1
3814,945,0,0
1727,80019,0,0
55367,8738,870,1
4436,5111,737,1
25923,9899,0,0
10223,7057,0,0
79621,8907,847,1
5928,121536,858,1
25873,23542,0,0
6633,57819,927,1
6191,6729,800,1
204,5653,0,0
2707,11319,0,0
57187,10189,993,1
9447,25874,0,0
51574,170690,0,0
3858,3849,945,1
7791,55323,0,0
6201,6234,837,1
8189,29101,870,1
5718,5715,871,1
128344,4124,0,0
135228,64856,0,0
83734,4697,0,0
4779,10769,0,0
4999,10926,895,1
400258,617,0,0
374768,54860,0,0
5692,5693,972,1
6202,6141,960,1
30012,7291,0,0
8718,23645,0,0
26525,4077,0,0
84817,10343,0,0
2139,9685,0,0
8382,5296,0,0
9716,23524,800,1
391059,51258,0,0
50807,81876,0,0
81616,56681,0,0
81037,6462,0,0
2879,55083,0,0
292,29957,832,1
1147,5970,871,1
51550,166378,859,1
9097,5718,954,1
10347,6407,0,0
4148,83881,0,0
11052,11051,968,1
11103,84154,869,1
57136,10061,0,0
4644,55328,0,0
7936,55901,0,0
5697,3554,0,0
8487,54960,826,1
490,9688,0,0
701,23589,0,0
9477,10001,829,1
6184,80267,754,1
5827,93145,0,0
5567,9495,817,1
29882,246184,998,1
10569,55110,800,1
7111,51684,0,0
3276,54587,0,0
146712,90529,0,0
4085,991,998,1
22868,125058,0,0
9019,4677,0,0
22944,51163,0,0
4085,25847,800,1
3560,3558,870,1
11103,1736,815,1
10569,5457,0,0
391059,84230,0,0
6233,55781,800,1
6873,6908,998,1
6874,996,832,1
6728,6209,800,1
7048,203102,0,0
6727,6135,800,1
57097,2692,0,0
9373,7311,800,1
7048,7046,870,1
6698,1185,0,0
94097,64167,0,0
80821,5777,0,0
4189,56996,0,0
6632,3550,800,1
80145,79228,945,1
5519,5522,860,1
5684,5701,963,1
84962,10205,0,0
2057,10451,0,0
11315,57213,0,0
1639,10940,864,1
7347,84993,819,1
3697,219654,0,0
100131801,51691,0,0
9363,9491,798,1
2529,128710,0,0
56654,51629,0,0
6194,6193,956,1
1040,400258,0,0
22794,51362,800,1
6634,25949,800,1
351,10226,0,0
5928,3066,842,1
4705,4702,800,1
11328,10878,0,0
5604,283455,856,1
5698,147948,0,0
4716,27089,800,1
286827,81857,0,0
57620,1340,0,0
6142,6218,800,1
55769,94030,0,0
5721,5707,819,1
100128927,26045,0,0
27132,57799,0,0
221223,51560,0,0
51616,6872,869,1
7371,53838,0,0
25788,7341,723,1
397,5880,870,1
6634,6635,966,1
8883,11010,0,0
65109,659,0,0
10975,128674,0,0
54453,113174,0,0
372,988,980,1
134430,9514,0,0
11080,3312,820,1
165631,22901,0,0
4716,4541,800,1
2488,346389,0,0
11141,5789,800,1
1143,56262,0,0
122970,117246,0,0
5411,23524,744,1
54968,11250,0,0
9314,53916,0,0
1674,2670,827,1
11222,51021,800,1
51642,54998,813,1
4010,4081,842,1
55764,119710,864,1
55432,1836,0,0
5436,836,0,0
7157,9063,705,1
8452,51319,0,0
51085,1327,0,0
26056,6565,0,0
283150,4609,816,1
26230,4946,0,0
11108,2706,0,0
100506658,51559,0,0
8325,123228,0,0
10713,9343,816,1
54512,2326,0,0
4722,4724,978,1
54578,54657,993,1
5439,6829,901,1
54433,1736,809,1
126433,85451,0,0
7639,11315,0,0
881,6512,0,0
374291,4538,927,1
51287,56950,0,0
80114,6094,0,0
1821,23090,0,0
256076,11095,0,0
375318,28973,0,0
842,331,934,1
6217,83732,800,1
84272,2281,0,0
6228,6128,962,1
8766,7879,860,1
4716,4731,800,1
6726,6136,800,1
55090,10025,804,1
400818,23560,0,0
51073,56945,800,1
813,759,0,0
8165,9919,0,0
155054,27314,0,0
51274,51361,0,0
1080,7582,0,0
57599,7398,826,1
140803,64208,0,0
2780,10209,0,0
7283,27229,929,1
302,5111,737,1
7314,55611,800,1
160428,256281,0,0
10952,6175,800,1
26091,359787,0,0
8498,9111,0,0
63929,9550,0,0
3014,2829,0,0
160897,3676,0,0
81628,8848,707,1
53981,81608,837,1
988,10856,980,1
26263,5265,0,0
79677,27241,0,0
6837,30061,0,0
7386,4712,800,1
7529,5696,0,0
91768,54626,0,0
29945,10393,993,1
6317,6517,0,0
1478,64506,869,1
65057,51454,0,0
2617,129138,0,0
6169,6176,973,1
3419,10614,0,0
6785,65057,0,0
6059,54567,0,0
3846,4124,0,0
6455,6457,855,1
3767,9369,0,0
51602,54552,794,1
79080,29099,0,0
5694,6843,0,0
64130,8573,852,1
54763,54768,0,0
5553,5982,0,0
6632,10286,831,1
196394,10713,0,0
64759,55715,0,0
2066,4690,742,1
10949,3185,798,1
117145,81577,0,0
8407,29114,825,1
84946,6194,804,1
5082,10681,993,1
9149,2782,0,0
54788,3306,904,1
51528,9595,0,0
344905,9990,0,0
6124,6134,817,1
26986,2935,878,1
6188,6218,794,1
5001,4176,895,1
115703,138162,0,0
6137,2324,0,0
11224,6136,961,1
5704,84938,791,1
6787,23558,0,0
6206,6133,962,1
23047,8243,907,1
51561,149233,870,1
23616,9912,873,1
4216,2882,0,0
53918,6597,819,1
55644,55773,976,1
1528,51735,0,0
699,147841,929,1
81704,219409,0,0
10952,10767,800,1
988,23390,980,1
10025,4609,993,1
2065,9249,0,0
1968,6210,800,1
9352,84817,801,1
11224,6146,959,1
7379,10634,0,0
9181,203,0,0
10635,7398,855,1
