id	num_of_genes	pos_rel_genes	neg_rel_genes
D001241	508	19,5243,4363,10257,10057,31,34,116983,1636,22985,60,10096,80332,9510,134,135,140,154,183,196,83543,1645,1646,8644,208,213,226,27329,338440,290,317,335,348,353,10550,10776,435,23245,468,472,487,533,9114,545,51374,6790,567,2683,572,578,8314,581,9031,27113,8412,596,598,10018,637,642,90427,665,672,23476,694,11118,9689,786,59285,801,808,821,823,824,826,133690,829,830,836,839,840,842,6363,6347,890,595,896,54619,1232,977,29126,948,959,960,923,972,925,11140,998,999,23097,1017,1018,1019,1026,1027,1051,23177,1066,8824,8837,1106,11200,5119,1147,1163,1178,25999,1196,1198,136227,1281,1294,8904,1387,1457,1475,1499,6376,2919,3576,1559,10800,57105,1611,117159,1649,8886,1655,7913,23258,56616,1743,1869,1910,1915,1956,1961,1962,10919,8894,2000,60481,54749,2064,2073,2114,2124,7430,2147,2149,355,120114,26224,80204,2205,2207,2241,2243,2244,2266,2268,2314,2319,2353,8061,2357,2358,161835,5045,9513,92579,2539,11337,1647,2621,9518,2670,2676,27069,56287,2783,10578,2811,51206,2932,2944,9446,2969,54676,2987,3001,3014,3048,3055,3059,10866,3065,9759,3068,121504,3123,3135,3141,3161,3162,3176,9987,3192,11100,3297,3303,3309,3376,3383,3385,3620,10437,3458,11020,3481,3482,3551,3586,3592,3593,3596,3605,3606,3552,3553,7850,3557,3558,3560,3561,3565,3569,3572,3575,3638,10788,3659,10379,3667,3673,3674,3678,3689,3691,3725,3727,11143,27345,10765,9585,55605,11127,3820,3839,3932,3949,4000,4018,4049,4056,4063,4067,8567,5604,5607,9448,5594,6300,1432,5595,7867,4162,4170,4193,29079,8079,4313,4318,2206,9112,2475,4547,4599,4609,8509,4790,4792,4793,64332,4804,4814,114548,10201,4846,9520,4879,4881,1728,4897,10101,4938,4953,5000,5008,130497,5009,5028,55824,142,5093,27253,57092,5122,9159,11235,5155,9260,553115,5184,5196,5197,5209,5216,11331,5298,8301,5286,5295,5307,8398,5366,5430,5444,5447,5465,5468,5473,5479,9360,4659,5504,5550,5555,5562,5579,5580,5581,5662,5718,11251,5732,5733,9536,5739,5742,5743,7803,5790,23369,80324,5829,5862,5875,5879,92840,5970,5972,401190,391,6035,6039,8153,79102,6164,6184,6217,6223,6233,6194,6282,6275,6303,374897,6324,6385,10993,6396,6402,6403,5265,1992,5055,5268,6441,6476,6478,23411,55867,6582,9356,10864,9376,114571,6539,6590,10051,64750,9576,6678,6709,8406,6747,10617,6774,6777,6778,6793,29888,7341,6612,25777,10460,6891,26000,6907,30009,6915,6916,6925,10312,7018,10342,7040,7050,7057,10245,7076,7077,7098,29765,7114,7124,7130,8795,7132,8718,7137,64759,10140,8940,7157,90313,7165,6434,28755,7189,79090,6737,54802,54795,7257,10099,7846,7296,7297,1890,10054,7319,3093,9690,9354,80019,54575,54659,54577,54576,7374,9958,6843,7409,7421,7432,79001,27183,64856,7453,23558,11197,7517,7531,7534,25946	6427,6732,146330,51616,84300,83596,27340,51131,64386,23281,126410,55905,11230,4076,125170,64241,8888,2128,55343,79571,1833,8548,192668,6866,116511,5358,55852,1448,81029,54926,83539,84929,905,84268,3111,219736,55614,2261,2569,348235,9734,145270,53826,26038,55227,7287,10371,83941,613212,4974,7039,9639,9194,7357,11343,115265,5054,83892,84892,11162,56943,23467,7718,326,8653,23440,85015,9881,29903,5627,23429,132884,58517,51000,79823,126205,8456,846,91582,2814,103,60677,51588,6633,79589,5619,8720,60561,3589,3298,22890,84295,147686,275,79937,26747,6917,6137,55909,57096,79712,23026,115827,140739,10636,25989,92283,373861,9213,80174,5947,64795,2191,3362,5885,57187,2020,3355,51335,2812,51378,6259,7799,9537,259173,133,1973,7133,3661,55250,6829,25803,5522,146664,147872,1378,83939,731,6868,1040,55785,8260,613,84896,8451,3440,84376,396,4649,54477,8851,79628,55844,5151,29944,1643,1996,7083,51702,8850,25876,56963,7292,203100,84993,123624,90655,7021,8697,151887,23161,9196,140901,7295,7345,2165,26235,153090,554203,23224,151647,6176,29942,5992,388325,11240,6339,57600,6876,51380,147968,26112,5077,5146,28988,9032,10154,387509,1740,8428,54977,29101,116987,9055,8825,10188,2665,9149,29106,377,29925,593,57520,65009,3818,5949,163589,5620,78997,3199,8924,57101,5994,54509,55617,6232,176,9546,84148,9961,91151,2295,11232,151871,9857,6941,686,30814,222643,3775,64111,653509,250,8988,79705,10406,55036,8555,55568,128408,23175,1052,3189,10451,54933,1997,54882,5173,203523,654816,6712,56934,51450,8324,91754,7476,23075,8464,81602,55640,51074,3175,10268,40,55621,5521,2893,9796,64342,1299,11330,84940,51218,84189,51535,11342,89872,5641,610,9839,6150,4068,1182,8721,84709,1846,80975,221391,9949,6261,32,54107,170589,83715,1081,8662,148113,57688,54763,28514,126272,26253,6198,80746,25923,84000,10459,406971,200162,223082,8818,124460,6820,81544,5902,51411,1725,7416,118424,55737,6387,6407,51171,53344,2731,9254,140458,6691,5475,9447,5328,3912,9698,56474,23190,64218,23139,10627,3381,9166,90423,23066,3235,81875,6422,8739,10577,5984,11322,81614,9702,2868,3489,10351,92359,1046,27097,7932,27236,29940,388753,165140,51747,116255,7515,10200,1136,4943,118487,122961,25764,1537,654817,5445,5064,8986,7026,11070,27185,142678,53354,2804,57292,54799,353189,145553,728911,25936,166,7391,6822,11057,197342,84842,23418,203190,2162,152006,30008,8295,85569,138162,4691,3156,55768,547,26354,369,53339,23199,5630,123016,128674,5597,1549,2752,27086,57662,64978,29964,10533,28968,29986,147948,127253,5523,256281,54677,7504,71,6425,126147,100132406,81539,348174,4715,51073,3642,1998,92086,10042,2972,9319,84665,4853,10879,2971,23259,84062,88,5134,79735,10232,91750,79136,27090,79843,9128,55599,6929,23151,1265,100861412,283518,654320,196541,90864,2650,6857,79772,80216,5174,151531,8639,84532,26121,8832,3756,5802,23114,3690,84181,57139,644139,7436,4033,9324,23468,1014,1856,255738,1470,9723,6643,84687,196264,147409,6144
C105260	44	84632,367,10331,147372,595,999,1000,1026,7373,1385,1436,1508,1543,1557,1559,1734,1788,1789,29947,64641,2099,2100,2214,51301,2852,3037,9312,27012,5653,5594,5595,10003,10499,4811,8497,6257,195814,8293,9056,6615,6591,7366,7422,7433	3428,5810,7458,140838,9627,128853,26784,4610,3251,644890,9825,9110,1500,51533,53346,3054,146760,85320,11250,79682,53827,5444,80309,55624,79077,23770,3141,55153,51635,2199,6502,51302,56984,11148,4294,421,3759,9097,4088,4317,10205,6954,2864,10694
D013481	48	100,183,8644,8574,213,351,367,382,727,847,6347,1535,1536,51181,2033,2074,2099,2332,2597,3162,3265,3479,3553,3567,2648,8850,3791,3952,4018,5594,5595,4353,4504,4846,50507,5160,5447,5578,5579,6198,5054,9016,6647,6648,7040,7124,7351,7498	10170,112487,9937,29933,652,407975,91608,80228,8539,54845,79658,6578,7913,90342,1965,51660,55967,7027,5931,6913,51529,56941,84792,11098,51057,11113,2317,7297,56172,117579,23108,10858,29995,123169,81851,3164,5444,9188,55133,118490,1527,143503,25799,9699,4121,8878,80095,7321
C483044	3	3791,4313,4318	10894,55081,283375
C409722	3	1588,1595,64321	114793,3681,27327
C098872	2	1138,1141	7216,4798
C109005	4	1543,1558,1559,1576	79784,222,83746,838
D004050	23	218,317,351,23621,836,841,842,847,1356,54205,1544,1548,1557,1571,3048,3291,3383,3458,5663,5664,6647,7157,7317	91574,7277,283150,4701,84329,5055,9615,3640,9055,8372,9779,947,2495,140710,2852,2737,10155,5698,3984,55152,133121,79711,611
D004051	130	5243,34,37,122622,196,57016,1645,1646,23519,367,581,596,716,138162,836,840,841,842,930,958,246184,1026,1036,1081,51363,1163,1357,1504,3576,1543,1545,1576,1668,54344,8663,2099,2100,2171,146330,2207,2312,92086,2695,2875,2938,3020,10870,9759,10014,3073,3074,23462,3008,8362,9455,7923,8517,3565,3569,51147,3643,9452,354,27074,28956,3957,3976,96626,4015,8581,728239,5594,5595,4313,4318,116255,4487,4495,4499,2475,4609,4696,4701,4710,58157,9284,8856,2908,9061,9060,27344,5223,5290,5320,30814,5465,5467,5468,84279,5644,5743,5790,5970,8635,6159,6164,6209,6223,6232,6234,6198,6256,6257,57402,6279,6280,10572,6517,6539,56301,6676,6818,7068,7077,7124,7136,7102,199746,7349,7422	164592,85443,25778,6045,27131,23114,10633,1767,64601,1299,595097,5146,4704,55113,222537,2595,677825,9540,83855,84941,84062,26135,6863,1409,8925,79633,6944,3812,9342,5178,1677,3814,3595,80709,7203,170692,4814,374897,4234,57198,56478,93129,83733,2660,1375,6782,1004,1838,9992,1161,5144,50632,8331,57787,8539,3195,5151,4494,57147,56993,143689,1786,26056,533,4973,51384,3784,8854,2774,2139,4594,3012,23558,51031,4055,734,204219,54437,6620,55198,57091,6547,1725,283078,5962,29929,80816,79145,7167,28755,9639,26267,2114,26168,55630,64789,222642,646,10529,25981,2661,7841,10507,5570,5205,5926,56339,23169,6277,259296,633,129868,10480,9755,80185,252884,2319,11180,1075,6815,8348,8540,90332,256126,51728,9991,93661,10426,7916,320
C000626960	8	836,841,842,5594,5595,5599,5601,142	1393,57795,6198,6197,1184,10092,26121,6699
D004054	240	5243,8647,8714,11057,1238,56999,107,134,3899,196,57016,210,55107,290,348,367,374,396,379,25842,80150,2683,8419,771,760,91768,814,10753,826,55259,836,595,960,991,8558,1020,1028,1051,1052,1136,1137,1141,1143,8483,10370,1163,1164,79789,1191,1387,1475,1508,6387,54205,1583,1588,1543,1544,1576,1603,1630,1649,780,64798,9249,1748,10591,55715,8445,30008,1942,112399,1960,1999,2026,2033,2037,2043,83715,2099,2100,2101,2103,2104,2146,399665,11170,64855,2268,2274,2323,2348,8061,2296,2297,2302,2527,2535,7855,50486,8811,2729,9245,81544,2852,9687,2947,2950,145864,54626,3094,100124700,3206,3205,3292,3283,3399,3485,3489,3566,182,3717,3718,3754,3762,354,4297,58508,8085,3872,8942,3914,27074,4057,4067,5604,4222,4240,9645,4292,79083,4320,4477,4602,4603,4609,4628,10499,25791,4830,4831,54981,8856,8204,4902,10439,56944,10016,5174,5241,113791,8503,5292,91461,23236,79666,84898,5422,5589,5617,5625,79899,11098,9536,5757,55647,5909,8437,221662,5947,10171,5970,5649,5972,5979,5985,6001,64285,6119,6223,6189,1903,8991,6446,23678,6462,6478,6497,6558,6513,6520,11254,6533,23657,8140,54498,64321,23635,6772,412,6817,6818,27284,6783,6822,6840,7020,7022,7031,7035,7039,7043,7057,8718,10188,10140,7157,7224,7252,7253,10382,54658,54659,54576,7453,7482,7476,23286,7529,51364	1725,3609,63982,164395,55588,25776,7155,24149,64174,5134,90293,23065,79634,1113,652995,9150,23158,6336,460,7016,11056,5714,64376,84688,7074,23587,10202,26548,8665,341405,551,6758,3185,26774,10659,1677,78986,27349,9696,129293,54476,83795,223,57171,643236,80315,126364,10170,64218,55751,1877,121391,83452,677798,84340,25885,2245,79683,2167,8076,1793,9442,55596,57091,135114,85366,123803,8688,286,51130,126272,9518,84171,5529,309,51744,79750,125113,57732,55812,7639,10128,51780,85445,2212,84816,54434,2689,54433,767,55798,2558,58,489,3301,7678,57718,8341,84866,158158,339829,5295,51108,4653,9420,129049,11314,23370,116835,54584,57396,5277,1956,22937,29883,1607,64710,27285,29085,4308,55095,1409,4736,1802,8938,1399,5225,28986,9139,1359,29089,24145,91147,26800,25758,10254,91151,3119,124641,10018,163,654,5996,3704,79026,784,219285,4005,10025,142910,4094,56891,874,8214,54443,10444,27089,1357,131566,57148,10081,29982,2720,1852,58526,26230,8760,54935,81631,3788,55035,23174,143941,140612,4599,152404,114897,246778,54896,130340,60529,100316868,23473,116362,23047,84668,219623,51084,10663,56923,84272,5971,2064,5827,26064,23048,132671,79960,115265,3225,9817,9179,1512,6901,5436,23463,54733,80705,5121,2137,26353,8525,203190,343035,137735,6927,8545,9582,10913,140690,84189,51105,6900,57602,398,5645,5528,79070,6518,4081,115650,23394,80274,63892,285513,701,1906,25852,57222,51201
C000626967	5	1544,1557,1559,1565,1576	338773,57198,197370,79651,2355
C090535	6	196,836,4792,5579,5970,1317	10412,27087,6571,122525,824,22986
C507035	17	623,3627,3576,3269,3383,3551,3553,3569,5594,5595,4318,4615,4792,100506658,5970,7099,7124	5873,9869,55107,168667,7398,4878,55300,22949,4692,1013,119392,6522,11005,57716,80157,761,9322
C100038	5	367,1576,2099,2100,8856	54499,148753,973,25936,57662
C086827	9	581,596,836,5594,5595,5915,5916,6528,412	11344,27249,9019,50636,51363,57571,6498,55876,55153
D049990	2	7442,162514	928,1374
C081294	3	1558,1571,1576	1951,56943,246184
D014284	135	8647,5244,55324,8038,8751,8728,119,125,154,196,9590,55122,1645,1646,8644,213,220,8542,351,115557,259266,572,581,596,598,650,654,11120,826,836,6352,890,595,8318,1026,1027,1111,1293,1374,1543,1544,1591,1559,1576,1733,1734,1735,1755,1844,1783,2023,23136,2099,286077,2252,60681,2538,2900,51454,3014,3091,7290,3009,3158,3189,150274,3434,9235,3659,3684,3690,3693,687,3860,3949,8022,1241,5594,5595,166968,4320,54892,10499,9611,9612,8021,143,5105,5111,5126,5166,23089,5830,5214,200150,10154,10714,5428,8000,51715,5865,171177,6118,6906,6564,6567,9123,9120,6513,123264,6647,23013,9517,6714,8859,6817,6818,25830,27097,10618,7067,7068,7069,3604,7185,80128,7252,7276,27340,79971,9189,57178,7551,92283,144348	26820,51535,5624,10404,2767,80230,23405,23085,65095,8775,158326,7011,57010,9578,29109,7786,64393,152,84811,2916,89884,6643,406928,6900,84707,285527,11344,64215,7126,196541,58485,10809,965,170690,23169,55332,5599,254042,147111,54927,54800,1454,5147,143241,2863,131368,163,80818,8303,7145,29104,23301,26191,9258,81030,22802,388753,3183,5919,4488,83940,92747,91687,8682,51202,55076,56731,1144,85451,11285,149998,152206,1311,10112,80854,29117,5775,63971,22852,6991,79644,59082,9793,83480,11117,574456,51096,1463,400961,92170,1974,79016,64425,9362,3081,2258,203447,1302,140803,64221,162394,5094,29982,120103,11335,10125,5396,4846,402665,80201,130120,11219,51693,54986,2290,6399,83595,57695,4632,27145,3671,25764,6248,27183,1557,2817,1382,8412,3973,9696,54866,8456,10475,340554,833
D014285	5	1733,1734,6817,6818,7068	1421,230,55130,2649,5579
C045816	5	23,901,51510,5371,5914	9682,55768,5620,6434,9353
D014280	28	43,183,51129,116519,345,718,1071,84649,9415,51738,3156,3553,3667,3827,8513,4023,8856,5130,5037,5406,5444,5465,5539,5563,5697,23411,10998,10221	54558,23370,148867,79607,8867,6872,79816,54209,5224,22843,51050,221074,8714,55364,23339,152137,56300,1113,10929,22900,64927,84662,4204,253152,7090,66036,5275,8331
D014282	2	348,6582	147841,57659
C546193	4	472,11200,7157,10155	112755,10408,55805,84612
C411671	4	2099,3783,8856,5241	23262,1571,653677,2058
C411675	5	836,54205,56616,8877,331	7805,3357,23534,83447,285489
C053907	2	5576,23411	23256,85453
C022571	3	3576,5032,5729	150274,4728,6855
C025256	48	249,367,396,6347,8839,595,999,1017,1588,1960,2026,2099,2100,2353,2852,3488,3586,3552,3553,4297,3958,5606,5608,4288,4313,4318,4790,8856,5241,5052,5970,6286,8991,6462,6498,6558,23657,4088,6615,6591,7031,7043,7124,7276,7422,7431,7453,11091	80145,23512,805,3699,9668,3929,374,84987,6278,152926,64106,9601,9111,11156,11072,9303,9724,10314,286204,9904,4143,8993,3762,55065,7123,80333,440193,10112,84708,51586,2823,5272,8000,3804,5863,55068,4701,51070,55486,57007,8239,8843,10746,29940,80194,8624,7054,60626
C541506	2	8647,9429	9023,56980
C118008	2	1066,8824	132851,25956
C539817	8	196,1543,1544,1545,2539,2729,2730,2936	84132,7827,6280,10342,8434,7594,11211,10912
C026474	7	200186,92579,2932,8431,5105,10891,6794	6502,6418,8907,51068,10291,93273,65266
C527766	2	6347,7124	8483,56165
C023623	13	596,598,637,836,595,1017,1019,1026,1027,2099,2100,4193,7157	23041,93661,51032,83939,64834,3747,23200,57680,51230,27158,1137,8501,11224
C028632	13	196,57491,657,658,659,836,1543,1544,1545,5045,3162,3569,1728	2760,7424,25792,34,11184,8568,54961,27244,84619,9054,57605,9468,7004
C073710	3	351,1385,1543	5106,51440,7293
D000376	2	55244,146802	2101,51107
C073718	9	6347,1543,4312,8605,5743,4982,7153,7155,7450	64421,6396,348654,10243,79890,613,51378,677768,51027
C403008	2	11080,2730	100,91851
D017953	12	472,545,3576,2936,3014,3458,3592,3593,3553,3569,7124,7157	23404,10644,5715,3276,7392,1828,286530,3360,29934,284486,123722,23224
D011508	3	3630,6382,1462	203228,726,2803
D011509	4	655,3576,3569,7099	8570,56975,333926,50489
C037219	61	11332,199,8125,301,302,689,836,11335,1026,1029,55748,7812,1544,1548,1571,1786,1869,1937,1938,2149,6624,8880,3184,3191,3678,3690,3958,4000,4048,5604,1326,5599,4292,10797,4666,10135,4831,29789,10606,11333,5160,5465,5468,5573,5684,5700,5705,5710,5713,5902,5955,6240,1992,5268,7078,51311,7124,7157,81567,9948,4904	143241,148113,196527,493856,9358,10236,201456,80018,23764,23201,84876,57222,1490,140453,728911,10396,4649,222584,8799,285973,971,5910,3192,9073,57062,56975,8824,6236,206358,2304,129563,54606,7905,5737,51534,94056,7026,1877,10301,58506,22876,259232,79838,7675,10638,9941,54207,28981,1499,29925,27346,55764,57646,7857,23536,11320,2527,221044,634,1524,55273
C097949	25	581,6352,1277,3576,1591,55294,3066,3265,3586,3605,3569,5594,5595,5469,4084,4609,4878,5741,5744,6256,25942,55503,7295,10628,7421	23308,51561,23456,2028,1353,6143,283446,57521,255022,10592,9879,715,55840,2339,7852,81543,2583,161247,9592,9842,160851,10269,10154,10224,23087
D007978	13	249,578,596,1191,1630,1906,5167,4846,5251,5743,5970,7124,7157	4696,6296,5858,80324,28989,55937,4909,65018,148113,9915,5163,50650,8030
C113977	2	2099,2100	4967,84889
D007975	18	59,240,241,581,727,1437,3576,3291,3553,3565,3684,3689,4048,1241,56413,4170,5321,5465	126328,57679,10665,90121,6125,59277,1808,54873,113091,5873,51699,1660,92162,51332,11260,23176,55110,91734
