id	num_of_genes	pos_rel_genes	neg_rel_genes
GCM_PPP1CC	52	3150,6634,3184,829,7411,4673,865,4670,71,4841,3276,6429,3192,8683,5250,10556,7175,8665,10902,10657,3550,5428,1938,5501,4691,55967,1982,5682,5686,1072,6626,9326,4666,6613,6418,4869,6434,8883,6917,328,1155,6950,2079,4678,1460,11137,10574,10575,3608,5511,5478,1854	26003,64689,3598,8303,3684,51760,51129,11009,78997,57835,10268,2815,1118,1800,8839,2315,23382,55143,7003,3691,845,114786,9148,10599,9060,5739,83719,10227,51087,57649,26256,6188,23176,58513,91647,4711,640,9901,4720,7186,10557,26040,4430,4800,79890,2673,8224,23616,3792,4625,10980,8698
GNF2_TNFRSF1B	58	6275,10695,9473,199,7097,9056,11024,4615,8905,11026,313,50856,834,391,64174,29992,4688,1890,6813,1520,51170,10261,10859,10095,55819,9046,409,64127,11025,79890,7940,2268,1230,3689,5538,55577,7133,55654,51291,2219,29108,9051,2207,10875,64231,7305,10312,6916,5660,3055,23406,54504,912,1536,5997,1843,83442,54918	25906,265,663,9498,51533,56099,10752,55930,5655,6576,23397,3861,8309,6567,3665,339451,51230,54797,55179,84824,7024,7913,23617,4045,94,654817,5691,57282,90338,4122,26100,79960,9110,5887,4355,51393,9915,2785,7728,5005,84705,2116,9478,3567,463,50486,103910,114907,6786,85444,775,83719,7532,845,57569,9762,9252,64782
CAR_HPX	67	366,3240,433,3080,6999,338,10877,335,4018,283,3697,319,3075,3699,6580,3242,2161,325,6822,2158,6291,1571,1036,259,13,731,732,2538,10993,5345,2147,6718,11001,2638,4153,5950,735,7036,729,229,341,130,5053,383,2266,2243,2244,183,2328,462,8630,3273,2267,3950,3083,1559,1558,725,722,1373,5340,5004,173,3263,3053,1361,5446	51103,30844,6594,9063,2957,64800,7045,9550,2317,10131,1848,94,10687,8416,2632,5148,9496,29761,84292,53,22934,10846,1655,8943,2805,631,4914,80124,54934,5729,8856,55083,1300,55749,79868,79899,26224,9969,463,326,25891,2,10464,5909,908,11173,4675,9587,4640,27098,84811,51106,5983,51176,2774,54928,7328,6698,65109,3134,3788,143686,23138,53942,684,27332,9353
MODULE_198	264	3880,3725,5187,4609,1026,6659,2353,3726,813,4487,6304,8349,7088,7545,3925,5347,4001,9232,6629,3014,5685,9319,4605,10036,4085,5425,983,1104,2305,1434,3609,7153,10951,890,1058,5111,4172,6427,7374,6631,3842,27257,1017,10949,7027,6117,9318,1786,5704,2130,328,10527,5931,4673,5531,1660,7319,7341,6772,4005,4332,6662,1847,1832,5080,3298,1457,5422,1479,1063,5984,1871,1466,7465,6119,1029,10521,7884,5591,4436,9972,5928,10204,1054,10664,6432,5440,4776,4133,2290,4297,9781,607,10947,9355,5457,5892,1031,1869,8061,5528,2189,9700,6118,4998,2289,6938,1859,9220,6421,9112,5557,6627,22916,5932,8318,11004,2146,29889,22938,5983,7020,7050,6944,5716,5683,5718,5693,5708,3146,5901,6431,6434,10657,3188,6635,4904,10236,7520,2521,6741,3183,3608,3185,6599,10772,5886,8535,10569,7112,8731,6632,1108,641,8900,5982,8570,3978,22850,7247,4800,580,4830,2297,7804,9401,864,3091,25803,5427,7597,5885,9918,9735,11073,8317,3148,4751,9493,1062,5888,699,995,9134,1111,3015,5985,5424,10592,22822,3066,3065,4831,3642,3872,3854,6047,10300,5757,1822,9162,3196,7517,7913,2963,7705,8853,4150,1749,6596,1655,6874,4292,8161,23468,6426,11329,4097,1633,1432,57122,2969,5558,4678,1810,5889,8899,10200,4211,5411,4661,6749,7936,1022,4291,6787,8125,9416,7594,10309,6733,2672,7678,10594,4676,10617,9984,5435,6908,5433,8819,5981,3837,5993,3981,9869,1196,10248,3209,334,8085,5426,3835,7289	11281,4660,3569,114793,2694,6770,22943,8115,57664,4835,10229,8880,7482,529,2033,11194,3161,10217,9411,4485,4868,115653,324,339287,8549,2250,84033,8897,140809,2339,130497,55825,140,6838,5265,131566,3921,4184,6239,25909,5714,1515,25800,55081,171558,8940,10092,6799,7025,2494,9887,23036,1080,9775,55744,1142,9402,11124,5378,1672,9814,6041,844,9894,79659,57657,78997,7639,79759,9807,27020,351,10841,64324,1041,6147,56953,2814,950,5915,7272,23394,2520,9128,10692,5430,1128,9637,1020,51285,2770,7469,23017,9463,79019,114908,2116,91056,10042,93210,7358,25927,79748,6404,4058,7454,3502,4802,8622,71,759,22837,114798,1527,79982,26046,65018,1137,10598,10588,2004,2872,2733,123096,6405,54715,239,901,51520,3052,5453,7051,9084,6548,10873,582,23067,1043,4477,6529,3135,1491,665,55166,5930,314,26576,8607,114783,162,2352,6708,387,3174,23039,5664,64855,1312,7179,8547,1366,1676,6257,199,3000,9377,10139,4130,283,3040,51733,627,221079,54898,579,51669,3313,3399,2048,1910,79577,9244,2901,81931,7782,58484,1804,5957,6347,9381,5288,84449,55589,4698,7350,84164,5307,7083,23464,23258,2674,1452,79899,596,55687,1284,4914,51266,22823,2001,10562,2149,6305,57565,5431,3362,85479,55033,2618,51343,51282,1318,1028,55355,5062,7846,2737,23020,4294,6993,1728,23200,23511,6891,6358,65009,8742,9993,79931,5493,215,55775,6905,6568,23360,9743,23558,286887,53904,11174,80759,10965,26064,10312,5733,55223,9527,22929,11054,10102,27285,57419,70,2889
MORF_GSPT1	45	3182,3052,7411,79053,23367,57050,4522,11332,3276,8662,5715,6627,10067,6742,4116,54205,1019,1981,5496,5917,4236,3838,3313,5887,7374,8260,10992,79017,10146,55658,55651,471,9801,3308,9898,50814,9887,1653,8697,10452,6647,7416,22948,2935,10598	440,9783,3669,26052,51293,64761,2622,2589,5439,10365,200081,1543,6526,89,64231,10555,54738,1945,3176,55334,246243,55816,8856,10445,8301,8192,9531,9855,9255,51079,113622,10216,1811,899,7291,3693,5649,22822,6713,212,55536,23418,4691,7728,3117
MORF_BRCA1	222	109,8302,5817,6276,5526,6861,8425,9896,8834,364,27097,51141,6769,5502,3075,23456,2786,10274,11103,6239,5291,6258,1571,10018,1394,5985,5238,51585,4085,814,3363,8028,26115,9136,6835,9063,267,4108,4751,7692,3207,10564,22832,2048,8629,5509,25830,11045,6927,55922,23008,4288,9923,2020,55215,22976,8856,10322,4133,1339,494115,2358,10775,8828,10009,23484,10407,22849,23254,23093,4063,11193,51512,3883,5267,4161,8871,8443,9356,9824,10943,9926,7783,5286,899,54014,662,80852,7582,9095,5980,23187,5440,5558,1070,5422,27292,9821,9498,23131,6782,10781,1837,10621,5165,84628,55274,2334,1993,27121,9252,546,27334,9121,1310,10138,6833,23545,27302,4902,3603,10100,2901,3596,80765,6513,200734,5566,6508,3892,9522,8660,9197,5144,53340,3590,10845,25771,3233,23269,23085,57634,5536,2137,8723,7181,1386,5145,339479,7029,5892,3713,860,1506,6873,1479,23457,51032,6538,672,9397,9641,4836,5906,22927,1361,199731,5463,11281,6820,7753,9949,2937,8538,58473,5083,5281,7174,5081,5205,1763,3699,51517,8061,10280,2842,1583,2841,1024,2099,55705,10229,403,5965,55669,23276,4193,2838,10898,7541,6683,8464,285527,4660,818,79577,80205,23119,9491,9425,9675,10725,3849,56623,2072,1805,4437,4763,10277,4287,23275,23617	2053,10936,11129,2517,5552,9051,2165,7555,4603,6617,1519,2618,11131,7516,7273,9886,56953,2554,8202,3014,4580,6390,3053,9220,3702,9968,174,51435,11313,51230,5898,7366,10417,51218,5606,157922,2739,9760,2810,3486,25970,10626,7402,9459,6586,121512,5450,135114,705,93643,902,55027,33,10622,1787,51208,64395,23450,2819,57096,7019,2946,5500,8458,9415,917,8455,3694,8722,5209,6518,10287,6819,949,9247,3133,653808,1690,596,1211,796,10690,32,6947,6130,23414,9509,54866,7565,23137,5439,4682,29999,5940,7064,11188,10550,1443,4515,29789,4891,10371,726,10924,5368,79719,5412,10211,55841,5833,11338,4923,5737,9101,23178,5621,29117,4598,9572,23595,23234,10133,2707,1230,84901,1181,3231,25920,11133,6282,4899,81793,1418,1015,23307,3441,51646,83473,1908,22891,8539,6727,55331,54361,6742,4035,55244,92840,10762,79801,55796,91,3045,7542,9976,646,23370,27430,4610,7076,10567,10383,3628,6375,116328,60682,2570,10195,10279,8546,10286,27076,10235,6351,1106,650,3127,23770,54551,54455,6262,5820,5930,5062,1400,7045,8788,481,2947,8843,1514,6860,2678,79657,2675,567,1001,22827,10951,9166,90139,489,26119,2192,55835,6699,5106,29775,84560,9592,51247,805,6173,84679,57697,3117,29974,3659,7182,330,523,23126
MORF_UNG	67	3052,3182,10987,51096,7411,4706,10576,7203,79053,4522,3276,3192,3015,8662,4722,5713,6627,11222,6742,4116,54205,7965,1019,6426,220988,1981,5496,5984,28973,708,9031,4236,3838,3313,7284,5887,7374,5438,3735,8260,10146,6117,55651,6418,471,54107,5690,9801,3336,10726,50814,4436,10155,1653,8697,6647,1795,7416,22948,3066,2935,5111,3181,51367,10432,10016,10598	1725,92579,283349,9702,3482,23175,1768,84792,4666,8702,968,5833,5911,60468,5005,219623,4893,2695,57222,9267,6872,1396,11030,2281,4856,4488,64754,3240,25898,6218,5977,2742,8483,25970,753,3868,7871,54507,53635,79672,85479,84666,26220,5119,114034,8340,6900,54469,1027,1587,51352,4303,5369,10269,78997,63901,983,287,9055,6902,3959,22823,1298,3178,11328,10675,51208
MODULE_298	25	3880,5730,4747,9118,3855,3875,3851,3866,3861,3852,1832,3853,3882,3892,3891,3849,3886,1813,3856,3860,6699,3872,3854,3848,3868	2018,63933,72,10505,8940,744,23657,9122,51327,29895,885,6430,4653,7277,23092,27019,8558,128,64840,54998,10,5443,1192,22985,5122
GNF2_LCAT	112	5919,10840,10747,1565,126,7448,189,53841,2184,2944,84619,2946,335,4143,3931,319,22977,3155,2161,2159,710,1571,1544,6898,5345,2147,5950,341,344,435,197,346,10400,8659,27232,6694,1559,51733,1558,27141,7263,22809,3158,1468,5444,51181,5446,3026,4837,8309,3240,433,283,3697,5267,3700,2954,5827,3699,1757,3242,6580,325,10864,6291,3483,5624,731,259,1593,10993,5313,1548,10998,9032,718,729,7036,130,1892,51268,23498,462,8630,3273,3083,1050,8824,3249,1066,26998,10841,57834,725,66002,722,164656,2705,5105,6554,3795,1579,5004,3263,653808,2593,8529,3053,8608,5005,28959,368	7020,8530,9033,9620,81671,6567,444,3060,4887,4758,2039,1376,1362,55103,58191,3040,1738,200576,26001,9702,119,958,11325,25847,9220,4215,5516,659,7341,4495,8836,7287,5957,4121,51744,8701,64864,9878,25934,55844,64319,8819,10419,3270,415,84002,8467,3910,8756,5931,64184,53349,3028,51162,51247,11035,1421,8428,4141,6373,55677,3127,118430,2819,2629,1415,3125,25992,55840,10447,79983,54840,901,7783,5054,51087,5211,8521,4781,6309,10514,81577,3043,4605,8195,2275,29099,8317,53947,6507,6295,57508,220972,4848,83853,25818,9138,10552,83440,26207,79626,28996,23295,3570,80323,6780,23401,5906,5277,51366,29789,1513
MODULE_297	73	4071,1645,858,1848,857,5054,5796,667,220,6279,3691,6280,2919,8644,3866,3861,3852,5268,8626,23650,1475,2877,1832,3853,8538,374,760,2201,6702,2709,1947,5055,1294,810,154,2564,3860,6699,114783,5743,4323,1592,3909,6288,57451,10655,9073,5349,3038,3872,3854,3848,3914,9982,2150,1001,5655,7980,3918,1308,3963,8891,51129,5744,9388,81706,25818,112609,83853,90293,1825,84002,1437	2962,963,5189,378,9622,23263,9538,51364,10945,6166,9798,6428,5108,23531,7837,8881,9094,7388,57212,64328,11181,51098,64236,8634,4121,4940,6146,9984,3875,55786,10165,64864,10215,3358,10267,1636,6275,7728,80194,3040,9404,84647,51706,7884,716,10213,3551,1780,722,26993,84749,9283,7054,2037,56899,9415,3741,1734,546,527,6483,3620,9079,2828,2516,57509,7299,239,2115,29108,1662,6035,80153
MODULE_294	15	275,1806,760,3034,1373,36,2746,33,6391,6716,765,35,763,767,1491	5134,200081,3514,6601,2196,51444,3209,23530,26053,79838,3614,4331,825,25934,666
MODULE_295	20	2026,1892,5092,5805,762,770,760,48,875,5793,2271,1891,3032,1962,3030,765,763,7390,767,549	3777,6476,51060,23532,6508,4990,22927,9232,58528,23764,7357,8544,57187,54507,4700,5657,94015,84839,27102,10368
MODULE_292	114	3507,5359,3502,3434,5641,8728,3119,4118,3108,1440,3117,1545,3992,7057,6362,2633,3575,6402,8718,973,489,6480,1606,933,11262,8115,942,971,10964,9636,1667,930,4046,3385,5790,9679,915,5104,366,921,22914,3563,3560,3122,10161,2357,974,27334,3109,3543,4938,1514,7130,6375,6689,57578,3514,5452,7350,3932,3430,962,10561,10578,4600,2634,10581,931,4283,10410,3603,24138,4940,814,84749,7351,1052,80833,115207,3040,3115,6964,28831,64092,3113,972,55703,27092,57162,29760,80325,27086,84329,10734,25927,137970,79858,80774,55024,56479,7404,8312,84166,23077,4204,84824,79368,85441,54210,26051,6383,56164,54801,79812	51053,5705,132158,1300,5216,3489,170959,10537,4832,10682,729230,6993,29927,535,6576,5101,168667,7136,58473,475,4363,6428,57460,81611,7066,1128,6812,3682,25847,9532,55450,9023,3236,9463,8854,2694,25876,117289,5600,6756,1738,686,9051,23250,775,9290,2331,55876,80762,586,10285,1294,445,5108,4917,8675,6509,54516,1176,731,3636,8731,27304,10969,29889,9111,2290,5154,103,23095,23174,1066,9770,5187,55796,10653,10681,59348,26229,9318,55588,3191,1258,9488,6165,5549,23398,9862,8273,1977,59338,2905,3028,4807,5940,5672,2811,23347,5054,3617,53,23304,91,8484,3685,2072,11177,1421,10803,7050,9221,3003,10873,8476
MODULE_293	11	567,3127,3111,3122,3107,3109,3135,3106,3126,3134,3133	28996,1059,90417,4043,866,92086,6175,11136,55973,10219,2987
MORF_ACTG1	132	3190,6141,6139,6727,3939,6173,3151,6143,9045,6137,5935,6138,6181,1329,567,71,55643,6175,6176,7178,6134,2197,6135,6136,10376,6233,5901,11313,1938,3178,4831,6222,6223,6217,6218,6208,6206,6628,6207,6204,6205,4637,1350,3068,8407,9802,6230,5216,6232,6234,4946,6129,10094,5689,6235,6128,10109,6133,3727,6132,4869,6125,6124,4736,6224,26986,6228,6229,1915,1351,10899,6203,6147,6194,6193,6202,6201,6142,5478,1337,3020,3326,3094,4673,5757,4904,6188,4150,6189,5094,7542,387,5250,3320,293,1327,7329,1192,6191,4691,1982,1974,1072,1973,7316,1937,2778,7314,7534,4666,6157,6210,6169,6612,6613,6156,6161,6160,6164,2023,3183,6155,6152,6158,6159,9349,6146,23521,6144,5230,6746,805	2993,7469,1535,57876,10869,54850,675,3096,9141,55055,65975,117289,8496,22903,22978,54832,11193,1036,9792,51706,55568,25930,7410,3791,1006,5277,55728,10475,81565,9938,3416,7813,9521,8292,9814,4063,11180,11013,4791,200315,10438,333,3608,10203,2780,51719,7433,54434,53,2176,26045,948,23263,5082,10218,9027,4761,26098,10608,1407,54512,10841,96626,5778,51639,51361,25926,4618,65980,3995,79812,382,1054,5021,9001,58498,3959,57533,8514,7051,168507,51327,64288,85315,26036,6880,5886,5983,55326,10209,7746,5870,4065,23360,25934,8837,9033,9112,2114,3780,7114,2620,32,10762,23460,81786,10645,10569,51433,29881,9486,6249,55844,5154,262,9167,23092,331,5571,29995,8321,64506,6358,26959,2266,1053,55531,5828,4891,51176,3694,6547
MORF_RPA2	170	3939,7064,3184,4967,3191,4841,3692,8886,6433,51741,10480,10445,6257,4998,4245,9600,8894,158,55854,7690,4580,23307,28955,9761,10425,23399,8659,2232,10939,7419,10238,10575,23636,2870,10038,10980,10440,6949,1176,4676,5387,10869,5073,9070,8237,2189,10902,8546,10554,26121,10712,2967,5201,1413,8751,4296,27230,8733,10314,23649,387082,5430,6613,57418,11273,6917,5110,26574,9184,10989,1431,5514,6197,3608,2931,8882,3181,5230,805,7514,23214,23020,829,9088,1267,23019,200081,5589,10285,4850,1457,27069,6602,6184,10250,7866,9757,8668,8106,4521,11165,6901,23550,5682,9341,4598,10128,23204,2885,1729,2002,10093,5147,10226,8445,5780,8703,2034,9202,63036,6721,10105,4076,10450,3066,55611,2962,6599,8517,6601,23039,5630,23173,1874,3340,5571,22883,23511,790,54039,5708,1445,835,10657,1642,57017,4171,4074,1017,25920,23344,9927,256364,1272,51780,5591,7407,6118,10594,113419,10682,4798,4733,22997,995,11137,9189,10102,11331,124801	7001,3868,57664,64799,55751,3694,80740,5433,10627,22879,968,6839,51099,3030,3300,7077,1268,55723,6774,27068,57403,708,5913,7155,10437,7851,9294,22976,1070,51168,5067,51704,8836,10641,3267,9610,10299,79071,7032,3660,10499,55705,7035,56984,6578,4121,80317,55911,27302,6875,23317,4153,57630,6747,9051,57018,2734,50618,7324,114882,4969,8295,6258,328,4599,8715,90522,51073,1106,2065,9957,57187,2898,5349,3164,220988,8570,10278,155,53335,54802,57704,81875,51742,113179,6503,25847,9283,148,361,116843,8031,4528,23201,84811,55179,10617,10725,79884,1392,4234,26504,9746,9425,4118,50628,51701,6235,79685,114784,943,11036,10570,51272,79053,23562,29114,2819,10847,64847,2289,4255,6513,11189,2893,7316,8602,23464,4905,27231,6373,6781,4336,6727,54898,11124,6453,2627,7369,324,6741,54535,490,9666,84148,26230,363,63916,6964,7169,92140,5787,23077,9917,4713,65267,84666,220,6224,1770,29995,25803,9978,274,5916,1587,9099,8399,6305,4072
MORF_RPA1	52	22916,3182,23173,10987,23020,10492,7913,23511,9733,3276,5885,3192,8505,5713,10657,1207,3550,7398,9112,10434,80777,7965,2965,10212,5984,26009,5887,7374,5438,8733,8161,3735,6117,10146,7341,5694,6418,54107,5879,86,23291,3312,6470,4436,6647,27316,11137,3066,3608,10428,3181,51367	7504,928,148229,5100,10079,51316,55753,8971,55922,7177,1717,672,2580,6903,5834,23367,545,27044,27198,8452,9242,7700,10890,1729,27131,1044,84557,64184,9770,1557,10949,781,7753,4607,261734,6597,27069,22908,5510,10590,2918,645,10067,11345,10681,23070,8803,7253,4698,5678,4638,79800
MODULE_321	103	9123,7048,4609,501,3693,11325,4783,8795,4052,72,3459,2355,2632,7205,960,10962,8544,1969,1075,8754,10544,6510,10950,10484,11217,3678,837,8727,10979,4900,3675,307,8566,6237,189,131566,2181,873,4495,593,5829,8061,3084,5696,2289,8804,2730,80781,5791,8531,8535,9610,2297,3939,1316,5351,10970,1265,55635,5355,4496,22822,8444,3625,64397,2790,10691,8853,334,2950,10447,824,4643,2171,23189,30851,3685,10783,6591,5271,136,3688,57045,1787,6646,6464,84918,56262,26010,5621,4627,84230,23603,6281,30844,2131,79971,27036,8828,54947,79745,8936,2731	6364,10257,12,3004,57333,6150,64786,127,25865,995,11224,80777,3791,930,7334,54544,9741,51451,23648,1051,92342,23580,4329,1968,11236,58512,7941,5476,5506,2969,10664,4352,51686,7637,115106,640,55288,5098,2251,50862,148229,5684,7541,57805,1041,128866,9252,27238,55023,9587,4086,220988,5832,54832,55004,475,2205,54764,10946,55870,3761,472,113510,54937,8666,396,8777,11200,4040,6875,9154,39,57187,55808,79816,57214,10435,3078,3298,3156,7040,57326,113201,9140,6495,23524,6253,11261,1729,23464,573,10345,23423,27044,2899,5715,22853,887,1102,8082,29855,5906,11216
GCM_USP6	53	10802,10335,55275,58513,1909,491,25942,57609,57647,3843,3891,22909,10066,81689,6619,26284,4325,83648,64852,51277,54903,23276,11108,339451,23192,10505,8737,55665,23633,119,9098,64599,9860,4649,84340,23788,2686,25970,113419,22893,26000,23381,1431,93624,81488,132158,8799,10466,54495,7415,160,10260,84129	6654,85397,55660,7536,2994,51056,3419,114783,492,65986,79751,9333,23436,8406,8581,51458,60528,10472,4753,11140,64359,1786,4053,717,81611,26056,91056,9885,9493,3006,29101,10666,1081,9120,2637,51363,22903,51208,10327,142,55011,3087,10610,22948,83985,84878,100507436,6854,11097,5031,3851,3913,9140
MORF_RAD21	158	3150,3182,55744,22827,9917,55000,9643,23020,10492,11335,30968,10576,9377,6728,4670,5861,10285,4841,5885,56910,6603,3192,8683,7307,3015,27258,8663,3475,8454,6166,1615,5934,5901,7398,9112,10434,1345,10540,10134,220988,5683,5499,7073,5685,1738,26009,3313,6635,23480,4190,5887,7555,10175,1349,2029,6500,8161,3735,5692,5695,54107,27336,5879,5690,9898,9794,9887,103910,7332,26100,27316,7458,3066,5701,10054,5700,5573,5111,1337,10428,10016,7324,7385,23173,9798,10987,51096,1537,1176,10664,7913,7009,821,8896,9689,3276,1315,5250,4722,5713,5714,4719,9166,3796,10657,3550,3320,10541,6742,1327,51668,8930,708,23196,6902,372,1936,3838,6726,7381,5436,4666,92140,5438,9167,3251,10992,10146,6612,6117,6613,7341,6418,10959,5515,23291,3312,2108,6470,4698,2665,3183,4436,1460,7529,3609,4733,6647,11315,23549,2764,51366,1523,5510,3608,8813,3181,6396	51704,55023,55769,80896,167,23250,115701,29761,6624,55558,2863,3702,4267,7166,1039,6756,3812,9712,1742,55532,9100,6588,6103,4704,11012,10881,1996,51582,2167,819,4675,4750,1528,11189,23498,1760,80740,6646,56953,7141,7391,9353,8284,7200,11083,6457,5868,3927,161253,8303,11243,359,9735,80700,9956,861,8574,7284,6611,57181,932,1140,51324,7082,1955,60412,247,10447,26239,9203,266,203,3613,25793,7448,51639,55687,327,1512,10144,26156,2181,5803,11281,27180,5228,15,7163,24141,55466,10000,6515,6510,10245,23295,27112,1670,917,54832,8288,2969,60370,7903,4753,1291,886,55186,10488,11004,2166,5148,9128,8718,728239,6916,84561,10178,2123,310,23189,6197,3148,3151,23065,4707,4236,79602,23595,9751,5271,26121,9362,523,1062,6300,2158,287,27299,30014,7802,23647,3223,3087,3096,51465,7165,3065,6899,5962,5184,889,51382,168667,10814,8833,10196,65998,10425
MODULE_108	49	6348,6387,6347,6359,6366,7852,5898,6362,6376,2920,1230,3576,2919,1673,1672,727,6364,3265,1524,4857,8061,5328,6351,3053,3950,5473,5196,728,719,1234,2357,729230,2358,3579,6361,3627,6368,6363,6375,5337,3552,4283,9547,6373,3603,6374,6372,2833,2359	8427,7031,224,2947,57636,147372,79748,4671,84560,640,9415,7038,56521,10423,55223,7145,1111,4782,9107,1716,4690,5799,6262,202333,7093,3004,3187,7399,7102,55788,5579,9917,9221,3556,7001,9757,3921,4488,761,11187,57787,25900,3150,57532,5286,4833,1039,9319,22978
GNF2_PCNA	58	3182,9055,7272,6790,5557,55143,4176,9787,23234,3014,890,7153,259266,3832,51514,983,56992,22974,51203,9700,4171,4172,4173,4174,5036,5984,6241,6240,701,9833,79801,3148,2305,4605,3161,7298,7443,5427,9837,51659,10635,4288,4436,51053,991,1062,332,29127,10592,7884,10051,55215,10733,22976,1164,5111,7112,146909	8473,1536,27113,85439,51324,51377,7994,80271,51162,8542,55206,3429,2926,64847,54681,83988,3141,84950,161,219623,6009,114801,3914,58504,4857,55876,3881,4776,1120,85438,4038,1760,55035,3344,64112,1282,8647,663,23471,3798,7594,10324,5281,246,140767,23399,4248,23200,1659,770,26258,7369,84525,9751,7275,50624,27086,10519
